id,raw
R3EA6EY8HIV1J0,I don't like the openings on the top -- cause it looks like stuff can fall in there .. but It works good .. I wish it came with a thermostat as I had to buy that extra .. but with the really cold winter we are having this winter(2014) I am glad I bought it ..
R1OZEPS52LHRP4,"I've had mine for two years and bought it used, but it looked brand new. The vibration caused one of the brackets to break. the squirell cage hits all the time now making an ungodly sound and causing the motor to heat up and quit. There's no way to just replace the bracket and they are very expensive. These brackets should be much more robust to withstand the constant vibration."
R30Z7CGYU8XR2I,"This item lasted us less than two months in our wood stove before the middle section sagged down to the bottom.I turned it upside down for a couple weeks to straighten it out.Then I turned it right side up again and placed a section of angle iron in the middle to hold it up.Nevertheless, the middle position oxydized away in less than two months.The iron the Chinese used for this is of very low quality.However, I only paid $20 for it, this time, at Tractor supply, and at that is what it's worth.Know what you are buying.( Oh, I did find a similar grate, high quality long lasting iron that will last many years.It was $259. )"
R195G6P6NKRY3R,"I like how it looks on the stove.. The inside got rusted in less that a day after I putting water in it.. It's called a Potpourri Steamer.. so you need water..it could use a better paint,, maybe something that bakes on to seal the casting.."
RVVWCBI94RGV7,"RECEIVED MY KIT AND INSTRUCTIONS, VERY EASY TO PUT TOGETHER AFTER THE CUTTING OF MY 55 GALLON DRUM.WILL DEFINITELY RECOMMEND TO MY FRIENDS AND OTHERS."
RIEYHQPH01L50,Love it. Easy to install. My stove is at the end of a large room and this fan moves the heat just like I needed it to. Don't know how I did without it.
RRVJ0A9W6M4Y2,"We have wood burning stoves, which dry out the rooms.This is suppose to be a potpourri, but we use it for a steamer to humidify the room.It works great I only wish it were a bit larger.I have also put fragrance oils in the water and it works to fragrance the room.I cannot use potpourri because if it gets too hot it burns and leaves a bad odor.But as a steamer it works great.I was disappointed that the inside of the iron hen was not finished. It rusted right away and as a result discolors the water.Hopefully, the steam will not leave a residue.I am on guard for that just in case.I am going to attempt to cure it, but I am not sure how that will work.Otherwise, we like it."
R8WLGCEGSZKOA,It worked out as well as the original. Easy to order but delivery was one day late. We will be returning to your site for future needs.
R3GNNID4UECSY6,"brought a us stove 5500m pellet stove,had stove less than one year. igniter went out, they replace under warranty. but if I need and other, they wanted 59.00 plus shipping. new one is working find this winder, no problems. they told me by phone when I talk to them that theymay last only a year and may need replacing again. other than that, I like the stove. tractor supply sold it to me and they sale the pellets in ft. worth for just over 5 bucks for a 40 lb.bag, not too bad."
R3HIU11VCX8E68,"The first thing i noticed was the wires were too close to the pipe,No heat shield for wiring? I couldn't see how this could work; but for some reason I went ahead and installed it anyway.It only lasted a few days; It quit working? I found out that the GFCI was off; when I turned it back on the sparks flew out the back of the unit and it made a loud snapping sound. I found out that the wires were melted together; and the thermo switch had burned out.I sent the company an email; asking if there was a warranty but they never got back to me. I really didn't care because It was too much trouble to remove it; and I would have to go buy new stove pipe so decided to fix it myself. I removed the thermo switch andwired up the fan so it would work when I plugged it in. I moved the wires as far away from the pipe as possible. Now when I want the fan to work I have to plug it in. It's working okay now.The fan is a little noisey but it does kick out a lot of heat. When it was working the fan would kick in and out every few seconds; it was annoying. If you buy one I would recommend rewiring it before you install it."
RAPZ35ZSLGRPX,"I was unhappy because it said it was a kit, and there was no barrel in the kit! No explanations of the product"
R2E2ZWPR2MGTO6,very easy add on to install. I did it by myself but it would be easier with help. took about an hour
R1W8W1YN9NKVKD,Two of the six fire bricks arrived and were broken.Receiving 66% of what I ordered is pretty poor performance.
R2YZLHT8XI0IU4,"I purchased this to use as a stovetop humidifier.I cook with cast iron and so had reasonable expectations for how water works with this material--yes, it does rust if it's not seasoned... and even with seasoning, continual exposure to water would eventually cause it to rust.That's just the nature of cast iron.It's small size causes it to not take up a huge amount of space on my stove top but the design is such that the water doesn't evaporate so quickly that I can't keep up with it.One day, I moved it to the top of my radiator to make room for something else and was delighted with how it looked... the width is just right and the aesthetics of the steamer fit right into my decor...Problem is that the radiators don't generate enough heat to keep the water steaming, but they do transfer the heat into the steamer... the hen is always the same temperature as my radiator.On a whim, I emptied the water and tossed in some fragranced essential oil--just enough to coat the bottom.Every time the heat goes on, the room becomes pleasantly scented--not overwhelming... just right!I don't worry about kids or dogs knocking them over because they're stable and virtually indestructible.These little hens are adorable (I've got two...), are the best room fragrance diffusers that I've ever used and are a great value for a dual-purpose household item."
R14JAPMVRQA3J7,"They ALL arrived broken.Actually, they are ok for the project I have working but, if I were using them normally it would be VERY expensive to play the mail game!I was not thrilled with that outcome but, I kept them because of my special situation.Buy them at home if you can find them there."
RRJ5Q0FOTL3TM,I purchased this as a gift and the recipients were thrilled!The steamer is very cute and the perfect size for a small woodstove.
R2FIR62NCRPVYF,they worked great .they fit with out having to make any changes. they where delivered with no problems. very happy would recommend
R3V0ESK9GUB1RA,Bit smaller than I anticipated but fits very nicely on wood stove nicely.Must be cured before using or you will have rust..
R3JVRFXE247EGL,This works perfect for small fireplaces & wood stoves.Very sturdyAllows air underneath so starting fires and keep them lit is much easier now.
R1GVBE7A9P7S7V,I'm so thankful that I don't have start my stove with a torch anymore. Now it's just a push of the button.
R2KCN8XYMHPR92,"Fits great, works perfect! I would buy this product again if I need to replace another gasket in my wood burning fireplace heater."
R3BUEE3WFRBNZB,"My husband bought this and installed on our wood stove to circulate the heat in his man cave. It does a great job circulating the heat throughout the room and now people are not huddling around the stove to get warm.UPDATE: It started out doing a great job and now the temp sensor fell off so he bypassed the thermostat. Now it will run for a few minuets and quits. He thinks he will use it for target practice.UPDATE of UPDATE: Wires melted so it's now useless, very poor design....words of caution....do NOT buy, not worth the money or frustration!"
R1525KU0MF5FD6,This was an easy fix from tear down to back up and running was less than 30 minutes.It was a great fit
R13E9VPEO616NO,I use this as grill above my gas powered smoker.I had to cut it with a hack saw to fit(hint: make a smaller one).Works great!!!!
R3BX19MRK6O2N9,I like this blower !! however I don't like the openings on the top of the blower anything can drop in there and ruin the blower.. just like that! I did buy the add on so it goes on and off with the temperature -- it runs quiet doesn't raddle the stove .. I need to put something above the fan to keep any thing from dropping in the fan
R2CJNFHUH0X5D0,We ordered 2 sets and both had broken bricks. 4 in all we broke. Not worth the hassle of returning.
R1UKP1YPFTPXKT,"the 1st stove kit my brother and I built was back in the late 1970's out of (at 1st )a single 30 gal barrel then after the 1st winter we added a 2nd barrel .at was made to heat a oversized 2 cars garage at our family's house and worked great the garage would stay at 70 to 80 degrees F. .for the last 5 years now I have been using a twin 50 Gal barrel set up in the shop area of my fabrication business .i'm not sure if the sqr footage of the shop area but it holds 10 to 12 race cars .the oil heat was killing me to heat this place !we get so much material shipped to us on wood pallets / skids that we had stacks and stacks of them out in back of the shop just rotting away with still more coming in .though back to when I lived at home and bough this kit .so for 5 winters now going on to the 6th we have been burning wood for heat .this shop area stays at a nice 75 degrees all day every day of the week even on days like today were the temp is -3 out side the shop is 72 degrees .when we leave at night we fill the stove with wood to keep the heat going when we are not here and in the morning when I come in the shop temp is about 60 all the time in the mornings .when I 1st got this kit years ago the leg had a crack in it that is what the 4 stars are for . I welded it and it's been fine !the quality of the kit is very cheap with some of the worst casting you will ever come across .but it is worth the money you pay for them !the name US stove would lead you to think it's a US co. THAT builds the kit not so it's made in china .so now you know why the quality is so low .because we burn skids we do have to change the stove pipeing every year and the barrels every 3 years the cost of the piping we get is about 125 dollars every year for the 6"" piping .barrels are another thing we get for free from the business as we buy our oils in them . the down side to our barrels is the tops do not come off so it makes replacing them a PITA because there is not much axes to get the nuts and bolts that hold the things like the legs on .on average day we burn 4 to 5 skids and on very cold days like today were is -3 outside we go thru 5 to 7 skids .it takes about 30 to 40 minutes to cut up about 10 to 12 skids that fill our wood bin .to get the shop up to temp 75 degrees from when we 1st get here and the temp is at 60 or so is about an hour .if your thinking of just a single barrel for get it ! go with the twin barrel set up the heat you lose out the stove pipe on a single barrel is not worth it even if the wood is free like it is for me .fill the very bottom of the barrel with about 4"" of sand and then you have to buy or make (like we did ) a grate for the wood to sit on .skids are made of soft and hard woods or all soft or all hard that depends on the weight they are made to carry .the soft pine type woods burn fast and put out a lot of heat and yes they do leave creosote in the pipes but it's not half as bad as what people will tell you . about 2 times a year we use a stove pipe brush and clean out the crap in the stove pipes . but if you look at the hours of use (every day in winter months ) 24 hours a day it's running you know why we clean it so much .the fire box gets cleaned out every week keeping things clean is important 1st is so the creosote will not catch on fire and the other the stove burns the wood much better of every thing is clean ."
RTXD3BK8GO9C5,Great replacements.
R3E2R658I81XQK,"it fits my small wood stove and last one lasted about 5 years..despite weight, package arrived in good shape."
R24RB87M4JGRT6,This Cast Iron Grate actually works for at least a couple of US Stove Models. It was a perfect fit for the one I purchased earlier this year. Only concern I have with it is after just a few months of use the Grate has bent a bit in the middle. The Cast Iron itself is probably not of the best quality.
R3AC3XCZD2TFB,"I like it as it is very cute,but it is cheap thin cast iron and I have to refill it several times a day as it is small.I should have spent more and got a better one.This is all rusted inside and yucky now after a month of use.Still cute on the outside.Would not purchase another,I would get a better one next time as I am sure this won't last a long time."
RHC4ZCREHPAKY,"I've been looking for a small grate like this for my woodstove, to be able to lift the logs off the bottom of the stove for better burning.I regret not listening to more of the reviews; I have used this for a week, and already the middle of it has weakened, buckled, and I assume before long will break as others report it.Just being advertised as made of cast iron does do much if it is weakly constructed. I'm no engineer, but I would bet a middle set of feet wood work and/or cross bars to better support it.I'm planning to sketch my own design and find a local blacksmith who can build me something that will work more than a week or a month. If you want something decorative to use in a stove that you never burn wood in, this might be the item for you."
R148OAYVT2VZM7,"The unit failed on its second use.The cost to remove, return and reinstall is more than the unit is worth. Also it does not reclaim much heat,the heat powered fan on the stove does a better job. I should have bought based on quality not price."
R122KAWUU57M5J,It was exactly the right part and it was a better value than ordering direct from the manufacturer! Which is great!
R2F0JUQSKM24TS,Many of the firebricks were broken. But when I emailed about the problem things were taken care of promptly. Thank you.
R265TB06T0BVPX,for the top barrel it's not rocket science I just need the major adaptor parts. some have complained about the bolts but to me that'sno big deal.
RTQ8FJQDCLFYQ,"I have one of these on both my 6” & 8” stoves but it’s not there to control the draft. These were designed for stoves that really didn’t have much draft control to help control the burn. However, most modern stoves have vents somewhere near the burn chamber to help combustion and using one of these often just causes a smoke issue. I use both of mine to close off the pipe after the fire has died to help keep most of the cold air from flowing into the firebox and turning my stoves into huge ice boxes. The rooms seem to stay a bit warmer without adding all that cold air directly to the firebox. Here in the sub-zero weather keeping as much cold out as possible helps. These do have some holes so you can’t totally block off the downdraft… but it helps greatly. It takes a little finagling to get it in but all you have to do other than that is drill 2-holes near the ends on a pipe to make it easier. After it’s installed I’d recommend that you put 3-screws in every pipe joint equally spaced apart. At under 5 bucks this is a good deal compared to the cost at the home improvement stores."
R18FP6YOFN5QG3,"I have one of these on both my 6"" & 8"" stoves but it's not there to control the draft. These were designed for stoves that really didn't have much draft control to help control the burn. However, most modern stoves have vents somewhere near the burn chamber to help combustion and using one of these often just causes a smoke issue. I use both of mine to close off the pipe after the fire has died to help keep most of the cold air from flowing into the firebox and turning my stoves into huge ice boxes. The rooms seem to stay a bit warmer without adding all that cold air directly to the firebox. Here in the sub-zero weather keeping as much cold out as possible helps. These do have some holes so you can't totally block off the downdraft... but it helps greatly. It takes a little finagling to get it in but all you have to do other than that is drill 2-holes near the ends on a pipe to make it easier. After it's installed I'd recommend that you put 3-screws in every pipe joint equally spaced apart. I paid about 3 fifty for this and that's about half the cost at the home improvement stores."
R37ATSJ3RMGI3I,"This worked perfect, it helps keep our stove burning hotter because less heat goes out the stack, and warms up the shop real well"
R3UOUFM6DR49BJ,"Purchased a King 5502M pellet stove from my local tractor supply company,That was the easy part.From the get go this has been a disaster.I have had nothing but issues with this stove since the get go.First the pipe that is used tovent the stove outside was flush against the lower portion of the stove so we could not get any pipe on it to vent it outside,I took photos and sent it to US stove co. like they requested.Never heard anything from them again.I don't even know if they received the photos, they don't acknowledge a thing.That problem fixed, the stove ran great for about a week, then we started getting error 2 and the stove shut down.after about a week of batteling that problem I was on the phone with US Stove co. trying to figure out what was going on because no pellets were dropping into the burn pot, and the auger motor fell from its loction to the bottom of the stove,The hairpin holding the auger motor to the auger sheered off, and damaged the auger as well.Had to bed for overnight delivery service for replacement parts.We replaced the auger motor, auger and hairpin.the stove ran great for 2 days.Now it is a new anchor in my family roomPellets won't drop, auger isn't working. And what do I get from US Stove.We will have a technical consultant contact you.I called back today and asked for the phone # of someone who can help me out and US Stove customer service is the worst.They say they don't have any service tech's but they are going to contact their service tech.Does that make any sense?So very dissapointed with this stove and US Stove Company.Their customer service and technicians are the worst.It is almost like they sold you the stove and now it is your problem.We went with this stove because the reviews were pretty good, and the price was right.That was a big mistake.I wish we went with a different stove, at least I would be warmer than I am now.I do not recommend this stove to anyone, and if it is from New England Stove Good Luck.They are the worst."
R3DDK6ZJDT6Z6C,Great price. Will look here next time the old ones warp or break. Maybe I'll be able to buya different furnace with the money I save buying grates and not have the problem with these that occurs.
R1O8TUVYHVSCOR,"not a lot to say, it goes right in and works as it should. The only reason it's not a 5 is the welds could be a bit smoother and it seems a bit expensive."
R27R83BJTJDWN6,"Ignore the negative commenter (I've noticed that there are always a bunch who give US Stove bad reviews, only to turn right around and give Vogelzang positive reviews, often for the same material - It's a name-brand thing in most cases, nothing more). This kit is an adder kit for the lower '1st barrel' kit, so careful, you aren't getting the lower kit with this, you have to buy it seperately.That said, THIS IS A GREAT KIT ADDER! You will more-than-DOUBLE your BTU output by adding this kit to a single-barrel burner. It works by staggering the flue pipe, so that the hottest gasses coming out of your lower barrel get sent into the 2nd barrel, which makes it a giant heat radiator. I actually had a top barrel with mine that had a removable banded-clamp top that could come off, and spot-welded a half-round baffle at mid-barrel to further help with heat capture - and it was awesome. Keep in mind, the top barrel will last for years, but your bottom barrel will need more-frequent replacements, even if you use a fire grate in the bottom of the lower barrel, to keep burning fuel off the barrel wall. Yes, the nuts-and-bolts hardware was junk that I received with mine, but the cast iron was good, the connector pipe is what you need and it is good too, and the nuts and bolts are easily replaced at the nearest hardware store - where you need to buy some stove sealant, anyhow, to do this kit right.Ignore those who post about 'it was junk or too difficult', because clearly, they have no intent to actually take time to assemble anything, and then can't understand if it requires any 'finesse' to assemble it afterwards. This kit will pay for itself in a week of heat expense savings. Great for a cabin, a workshop, etc.; just remember to get the lower kit too, if you don't already have one you are using."
R2017T6HPSHM1,Purchased this motor as a replacement for my seven year old pellet stove.Works great! motor is much quieter than the original motor.
R2BDPIEB3CU4SW,"Darn I had to buy TWO....I purchased them 2 seasons ago at the end of the season there were two left for half off, so i bought one for myself and one for a rental.Good deal, one would think.I felt pretty smart.Installed them and mine started up immediately with issues.Ignitor failed, mother board failed.I replaced them, and winged thru the first season trying to forget how many hours of trying to get it started it would take from my life on season 2.The other unit ran fine at the rental (thankfully)First i held out as long as I could to start it up.Well about mid November I could hold out no longer.Started it and low and behold it worked.For a few weeks in November when it wasn't that cold it worked fine.I got all over confident, and when the temps dropped to extremely low the stove said ""GOTCHA"" and it started with the same start up issues all over again.I'm going to sell them both soon as this season is over.I had a Kozi XL simple NO COMPUTER CRAP stove where only the ignitor rod blew out a few times over the years.A simple fix, and though the price of the ignitor was too expensive at $145 each time, it may just be easier to know the machine starts up when needed.So as i m writing this, I 'm also fighting with the stove.Everyone who remarked the manual is insufficient is correct.What manual?I started it about 4 days ago and left it running till this afternoon, as the ash looked like it was in need of removal.I disagree with all the manouvres of cleaning.I use simple food grade plastic gloves and dump it out.I'm not using any vacuum, its not needed, nor should it be that sensitive.The issue is with the flawed mother board.You can start the machine manually by putting some pellets in the burner pot, using the fire gel and lighting it up.HOWEVER, i've barely succeeded in that method 2x.The machine's sensors are just not 'picking up' the signals.I'll unplug it and then you see the board ""reset"" itself.I've done that at least 6 times in an hour.Its just not worth all the hassles.Jan 4th 14.update on operations:make sure burner pot IS clean of charcoal, i wipe ash away from it daily too, then hit start, then wait for a few pellets dumped in, then hit AUGER DELAY, then i leave it alone.In my machine the flame gets HUGE which when the temp reaches a certain level the room fan blower finally kicks in.Sofar so good.jan 4, 14UPDATE: Now the temperatures are NOT COLD again, the machine is running fine...you have no idea whether you're coming or going with this thing."
R65NCNRPF66PW,It serves its purpose. It allows a nice airflow underneath the fire. It fits perfectly in my Efel Kamina wood burning stove.
R2ID8L0AL5MYU2,"It is smaller than what I thought.Have to fill it 3 times a day, but works very well.Well built."
R1IWULW6VWA1I5,"When the grate broke in our wood burning stove, we called the store where we purchased they told us it would take weeks to get a replacement.So typed the details into Amazon and there it was!With Prime, we had a new grate in two days.It was packaged well. The grate is well made and fit perfectly.I would definitely deal with this company again."
R2XMU0OJRQDP0H,"It runs quieter and better than the original blower. As for the price point, I don't believe you will find a better deal."
RX6BMZ90E2VES,"After just a week in my barrel stove, the grate developed a very noticeable sag in the center between the front and back feet. I can only assume this occurred because of the heat generated from the fire, but geez it's a fire log grate. My friend had the smaller model in his barrel stove, a G27 I believe, and his new grate did the same thing."
RBPG0B8FR5ZI1,"Great motor. Easy install. Would get 5 stars if it came with gaskets, which it does not. Cheaper than ordering from us stove. Just don't forget to order new gaskets..."
R326LHI7HETA7V,I bought two of these B000M2VTVK One of them was cast correctly and should work just fine when I need it. The second one was slightly miscast and I will have to return it. 50% success rate is not really what I would call worth recommending.
R3TVOX2OEUQA6,The chicken steamer fits perfectly on our wood burning stove. It lets out a nice amount of steam. It's made of heavy cast iron and is just what we wanted to sit on top of our stove.
R1TUNITYKR5XDK,I Bought this at Tractor supply 2 years back to heat about 2000 sfand it worked good for a month or so and then started overflowing pellets. I called the company and they were helpful in changing the feed rate settings. towards the end of the season it stopped igniting. The start of this season it started igniting again and actually seemed like it was going to be fine but it shut down after it ran out of pellets and smoked out the whole house. Tried it 2 weeks ago and it worked almost perfect minus the igniter. Now will not operate properly and I believe it is in the controls. Just bought a new Harman p43 to replace and will sell the US Stove for parts or whatever I can re coup out of it. I also own a Napoleon nps40 and it is ten times the stove this US Stove is.
RG5QIU1VBL5AV,puts the heat back in the house not up the stove pipe.Easy to install..activates almost as soon as the fire gets going..excellent investment.
R3CGEY633CU1V3,"This is the replacement for US Stove 6041 (pellet stove). It was about $50 cheaper on Amazon then from the US Stove Web site. It installed in ten minutes. It is nearly silent, much better then the original distribution fan.I used the discount to upgrade the shipping to next day. Unbelievable to me the next day it was sitting on my front porch by 4:00pm."
RWJKA3BFJ4KDB,OK for agitator but it turns the wrong way for the feed auger drve.Motor must turn clockwise as vewed from output shaft when driving the feed auger.
R3AHBCCJSU6Y34,"This stove kit works great. We added to our large oil barrel and we are now enjoying a warm fire in our shop. I would recommend this product for a basement, garage or shop. Works great!"
R10ZW0879Q9G4L,the size was not as I expected.needs to be a better description and size listing with this item on the web site.
R3MGJJ6VR5E6Y4,"I've had this model pellet stove from US stove for over 4 years (just starting my 5th season). In that time I've been very frustrated with it. It turns out though that the problem has been with the stove itself.When I first bought the stove I installed it using a 3"" exhaust vent. The setup had a clean out tee at the back of the stove, then went up 60"" to an elbow and exited the building through another 24"" of tube. With that setup from the first time I fired the stove I had nothing but problems with the pellets burning. The glass would turn black after a day and the burn pot would fill up with pellets and form a hard crust inside.I called US stove several times and they were pretty helpful. They instructed me on how to adjust the feed rate and the combustion fan. With these settings I was able to get the stove to at least work but I still had major problems with soot and burn pot overflow. I could run it for about 3 days and then I'd have to shut the whole thing down, do an extensive cleaning and start it back up again.This is installed in a large garage that also has a ceiling mounted propane furnace. A couple of years ago I decided I would just heat the garage with propane but quickly found that to be too expensive. It was about 2 1/2 times more per month than the pellet stove.Last spring I was at the Home Depot and they had a 4"" pellet vent kit on clearance for $50. I decided It was too good to pass up and thought that may help with my issue. It turns out that it was the best $50 I had spent on this pellet stove! After installing this 4"" exhaust my stove finally works properly. In addition I returned the feed rates and combustion blower settings back to where they were from the factory and everything is working normally. The vent setup is essentially the same as before but now consists of the 4"" vent instead of 3"". It seems the 3"" was too restrictive and was causing my problems. Now that I have the new vent I am pleased with the unit. Before that, I was getting ready to give up.The issue with the vent really isn't the fault of US stove, but I am still deducting a point for several reasons. First is because they really never suggested that the 3"" could be a problem. They did ask about my venting, but their main concern was that it wasn't tall enough to create a draft. Also, the manual doesn't really make a recommendation for a 4"" vent unless you go over a certain length.I do believe some of this could be eliminated with a design change. The combustion blower supply isn't a variable speed adjustment. It is an off/on cycle.They turn the motor on for x time, and then let it coast for x time. The problem with too small a vent is that during the coast time the flame becomes very lazy and sooty. If they used a variable speed combustion fan then there would be no off time for the flame to get lazy. You would be able to simply adjust the speed of the fan until your flame was optimal. A variable speed fan and motor arrangement is not very expensive and would likely fix a lot of the issues people have with these.Since new I've also gone through one igniter and also a pin for the feed motor drive. Other than that though, everything else has been fine. I'm looking forward to this finally working properly this season."
R1MEJOMGCQA8L1,"I bought this stove for $999 from Tractor supply when they had it onsale and were beating everyone else. I have a 2700 sq ft house, and this is the only thing we've used to heat it for the last 3 years. We typically only need to run it on settings 1-3 unless it gets below zero. Sometimes it will got up to setting 5 to help bring the temperature up faster in the morning, but only for an hour at most.Some challenges we faced were build up and burn rate. This being fully ""automatic"" there is no manual feed adjust knob like on our older stove, only adjustments for room fan and draft fan speeds. Build up tends to occur more on the lower settings, but when setting 1 pushes our living room to 75 or higher until it gets below mid 20's outside we can't run a higher setting. To help with that I plugged two holes in the burn pot over the front legs with some RTV, and bought a new door gasket to help force more air up through the burn pot. I also drilled out some of the holes in the burn pot to open them up more and increase air flow. It's also beneficial to buy the same brand of pellets consistently. We used to switch to whoever was cheapest at the time, and that had mixed results.One other thing you must do is clean it out! And I mean pop out the 2 removable metal tabs in the back and clean out all the ash in the exhaust channel. The back section easily because clogged with ash and reduces the air flow further adding to the ash build up from a slower burn. I find it easiest to turn the stove on with the lid open (so it doesn't feed pellets), and use an air compressor blow gun to force it all out the exhaust once the bulk of it has been vacuumed up. There is no removable ash pan so a vacuum is a must. A shop vac will work, but it's a tight fight. We had to purchase an ash vacuum to clean it.All in all with this stove and being able to buy pellets from any of a dozen different places on the way home from work we've never run out of fuel or heat like we did with oil (and were at the mercy of whenever Suburban Propane could should up). I can buy 10bags at a time to heat for 7-10 days at $40-$50 vs $400-$600 for a minimum oil delivery, and the house is warmer than it was with oil and baseboard radiators. This makes it much more budget friendly with my wife out of work, and we don't have to wait for a delivery.Added an outside air intake from Amazon this year (B003UKXBXK so the stove won't negatively pressurize the house and pull cold air in through leaks, and so far it seems like we can run the stove at a lower level than last year. It's not required for larger houses, but ours is so old and drafty this helps keep those drafts down. It's in the teens here now, and we already are not feeling the cold spots like years past. To help matters we also did a through-wall fan (B000JGSMUK to circulate air from this stove around the entire first floor of our house."
RI9NSFHVTIMJ1,This Part was an exact fit for my burnt out brick retainers. Replaced the fire brick at the same time.
R16262HB5CUZQG,"worked less than one month , no good reviews . NO OPTIONS OUT THERE TO CHOOSE FROM WHAT DO YOU DO"
R3944X42STGHPU,great grate was what I needed how many words can you say about a stove grate it works fine hope it lasts a long long time
R3V5Y4QR3HSOB9,"I bought a ""US Stove"". It has broken twice in a year. I can't even get the part that burns out anymore. I recently got talked into buying the wrong part. And they overcharged on shipping!"
R3FI0J1CKFP98A,"Started to rust the first time I used it. Hardly what I expected from something supposedly intended to heat water in. Still usable, I suppose, but VERY disappointing."
R3HBAQT22TA8LK,"This is a SMALL steamer.It fits nicely on my smaller wood stove.I like the design, and it is made from heavy cast iron construction.It's a little rough in the finish, but overall is a great little steamer.Would definitely recommend it for simmering potpourri on the stove."
R1XW9PY5HLIK4J,It is not 27.2 by 14.5 as described. So do not buy it you need a bigger one.I am sending mine back
R1VNZ5AEXX6HYW,"I gave this 4 stars because I think it is a little overpriced! However, it fits nicely into the firebox of my little log heater stove and the fire now burns much better and seems easier to start too. The logs seem to burn cleaner and leave less ash on the bottom of the stove. I wish I had bought this sooner!"
R1F2M5O2PA38PG,"This has allowed us to start our pellet stove without using matches or torches. It is easier and safer. This has a different part number than the original ignitor however, it is the substitute number and it fit and worked perfectly."
R2WMQHTSHVUEXO,"Perfect fit in my wood burning stove.We have had trouble for sometime with starting a fire with the wood sitting on the stove floor.The grate will elevate the wood, so it can get the air flow under that is needed.Waiting for the cold to try it out, but know that it will work great."
R1PIOGQYYVG5WJ,We needed a new motor for the wood stove and Amazon had the best price and could offer the original manufacturer name/model.The new motor didn't have the exact connection size we needed but it was the correct motor size so we just made an adapter plate and it worked great.
R33FUISA149RQ0,Lots of times when I bake I like to inttroduce steam into the equation.Breads rise better in a convection oven when steamed.Also souffles climb faster in the steam environment.
R2HLVFBR5DW61G,"I was all excited to get this thing because it makes so much sense. And the idea is great.Don't get me wrong . But the product itself is a joke.The one I bought. Exactly the same as this one gave out. It suddenly shorted out and sparks flew from the thermostat switch. It must have not withstood the heat or something. It is not a good thing for the long run. It makes noise, the thermostat gave out on mine, it rattles and mine ran for all of 2 months before the disastrous short out. I would not pay $10.00 for this thing if I had to buy it over again."
R38S23SYI50QOR,"We looked a long time to find a grate that would fit in our woodstove and give some air circulation for the fire,Will update after the winter to see how it holds up to constant fires."
R2EJ0LFRLP6MF0,"I ordered the bricks because I am making a micro-forge and the bricks were not available locally. The first order came in and the bricks were packed tightly into a small box which was then put into a much larger with NO cushioning at all. Only 1 out of the 6 bricks were intact, and the rest were either completely broken or so severely damaged I ended up with about a full cup of firebrick crumble. I contacted the company Ozbo which email me back the next day and said they would re-send the order. It came in very similarly packed as the previous one but much to my surprise all 6 were fine. Firebrick tends to be more fragile than regular bricks and I was surprised and pleased the 2nd order was in tact. If I had any complaint it would be that the product should have at least a bit more padding, but as I said, the response was about as fast as it could be and I got none of the usual argument or resistance from Ozbo and a replacement was fairly quick to arrive."
R2VCY6EQTJGY7G,"This grate was fine, however the advertisment doesn't bother to tell you that you need 2 of these.Other than that it was fine."
R1I5RWUD09QSGH,I love my steamer.It looks so cute on my wood stove!It is heavy cast iron and is well made.
R2CXGKVLEWJ6B9,"This part was inexpensive and within no time our Pellet wood burning heater was back up and running, my research has shown this product needs replaced of and on so would buy again"
R1C9J8T7ORYP7R,"loved it, just what I was looking for, thanks.would recommend to anyoneThis way I can decrease to a six in. or increase back up to a eight inch.."
R3928RFLTH5ZWG,"This is very cute sitting on our wood cook stove! It is not real big like some, that is why I like it. Will be great this winter for simmering potpourri, and adding a little moisture to the air. Very pleased with look, size and craftsmanship."
R1N96XFWXXM1QP,Have a kitchen wood stove - have to have this grate in it or the fire won't burn well and the wood won't be consumed.The problem is that it burns right through after a few months.I bought a 2ne one but I know it will burn through in short order.
R1EHK0SS6CMPHA,Used it all winter and never turned on the oil heat in my house. Saved a lot of money with this stove.
R2HWFWFNLOKZUW,"I was looking for real fire brick to solder and weld on. Fire brick is light in color and extremely light, no weight at all. What I received was the right color but each brick weighed over 5 pounds. Cost ME over $30 to ship them back. I hope I get a refund. We`ll see.Disappointed."
RGK999BG0IMXE,"I found this product to be high quality with plenty glue and easy to install.I have found all such products to be expensive but I am satisfied to pay for quality,"
R3P3LDE1J39J2N,"Product is well made and included all hardware. Product clearly meet my expectations. Was unclear whether to purchase the US Stove brand or Vogelzang. Glad, glad I did... Thanks"
R3W0BJ2CAS6ME1,delivered fast and was exactly as stated. Only problem was the pricing. I was in a hurry and need it right away. i guess that is the price I paid quick delivery.
R3QCSGPCVF98Q4,"Without the grate, the US Stove would be difficult to use - both in getting a fire started and keeping the stove in top shape.So, if you are getting a US Stove of this size, this is highly recommended."
R31OOONFB016B8,"I was surprised that a product designed to hold water would immediately rust!I haven't done so yet, but plan to see if I can re-coat the inside with something to protect it and seal out the moisture.Other than that, it looks great!"
